date,hour,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2023-10-10,19,13.3,9.0,75.0,0.0,0.0,260.0,5.8,9.0,1021.8,,3.0
2023-10-10,20,13.0,9.6,80.0,0.0,0.0,270.0,5.4,11.0,1021.9,,1.0
2023-10-10,21,12.3,9.5,83.0,0.0,0.0,260.0,3.6,8.0,1021.9,,2.0
2023-10-10,22,10.6,7.5,81.0,0.0,0.0,230.0,2.2,4.0,1022.0,,1.0
2023-10-10,23,10.4,9.2,92.0,0.0,0.0,330.0,2.5,4.0,1021.6,,1.0
2023-10-11,0,9.4,8.9,97.0,0.0,0.0,360.0,1.4,4.0,1021.5,,1.0
2023-10-11,1,9.3,9.0,98.0,0.0,0.0,20.0,1.8,4.0,1021.3,,3.0
2023-10-11,2,8.7,8.1,96.0,0.0,0.0,20.0,2.9,4.0,1021.1,,4.0
2023-10-11,3,8.3,7.9,97.0,0.0,0.0,30.0,2.5,4.0,1021.1,,1.0
2023-10-11,4,7.5,7.4,99.0,0.0,0.0,50.0,3.6,8.0,1021.1,,4.0
2023-10-11,5,8.8,8.3,97.0,0.0,0.0,150.0,1.4,4.0,1020.8,,4.0
2023-10-11,6,8.1,7.7,97.0,0.0,0.0,80.0,1.8,4.0,1021.0,,2.0
2023-10-11,7,9.7,8.1,90.0,0.0,0.0,60.0,4.7,7.0,1020.7,,1.0
2023-10-11,8,13.1,9.2,77.0,0.0,0.0,60.0,2.5,5.0,1020.4,,1.0
2023-10-11,9,16.7,11.0,69.0,0.0,0.0,80.0,3.2,8.0,1019.7,,1.0
2023-10-11,10,23.0,9.4,42.0,0.0,0.0,100.0,5.0,11.0,1018.7,,1.0
2023-10-11,11,24.5,9.6,39.0,0.0,0.0,190.0,7.9,23.0,1018.2,,1.0
2023-10-11,12,25.5,9.7,37.0,0.0,0.0,230.0,13.7,26.0,1017.3,,1.0
2023-10-11,13,26.4,8.8,33.0,0.0,0.0,230.0,13.7,33.0,1016.6,,3.0
2023-10-11,14,26.2,8.2,32.0,0.0,0.0,230.0,15.8,28.0,1016.4,,4.0
2023-10-11,15,25.8,8.3,33.0,0.0,0.0,230.0,14.0,25.0,1016.2,,2.0
2023-10-11,16,24.0,9.2,39.0,0.0,0.0,230.0,12.2,23.0,1016.2,,1.0
2023-10-11,17,20.0,9.3,50.0,0.0,0.0,230.0,6.5,13.0,1016.9,,1.0
2023-10-11,18,18.1,10.0,59.0,0.0,0.0,240.0,6.5,11.0,1017.2,,1.0
2023-10-11,19,15.2,9.5,69.0,0.0,0.0,220.0,6.5,11.0,1017.6,,1.0
2023-10-11,20,15.2,9.8,70.0,0.0,0.0,230.0,5.8,11.0,1017.7,,4.0
2023-10-11,21,17.1,10.0,63.0,0.0,0.0,210.0,5.0,11.0,1017.4,,4.0
2023-10-11,22,14.2,9.2,72.0,0.0,0.0,260.0,3.6,8.0,1018.0,,4.0
2023-10-11,23,16.0,9.7,66.0,0.0,0.0,200.0,3.2,8.0,1017.4,,4.0
2023-10-12,0,17.3,10.2,63.0,0.0,0.0,210.0,6.1,14.0,1016.9,,4.0
2023-10-12,1,13.1,9.2,77.0,0.0,0.0,330.0,3.2,11.0,1017.4,,4.0
2023-10-12,2,13.7,9.1,74.0,0.0,0.0,100.0,3.6,9.0,1017.1,,2.0
2023-10-12,3,12.1,8.8,80.0,0.0,0.0,70.0,2.9,8.0,1017.2,,4.0
2023-10-12,4,12.8,9.2,79.0,0.0,0.0,60.0,5.8,11.0,1017.0,,4.0
2023-10-12,5,11.8,8.6,81.0,0.0,0.0,70.0,7.2,13.0,1017.4,,4.0
2023-10-12,6,10.5,8.3,86.0,0.0,0.0,80.0,4.3,8.0,1017.9,,4.0
2023-10-12,7,13.0,10.7,86.0,0.0,0.0,60.0,5.0,9.0,1017.4,,4.0
2023-10-12,8,16.1,11.7,75.0,0.0,0.0,40.0,9.7,18.0,1017.5,,4.0
2023-10-12,9,19.5,10.5,56.0,0.0,0.0,60.0,5.0,9.0,1017.1,,4.0
2023-10-12,10,19.9,10.6,55.0,0.0,0.0,210.0,6.1,17.0,1017.0,,4.0
2023-10-12,11,20.4,11.1,55.0,0.0,0.0,220.0,7.9,17.0,1017.1,,4.0
2023-10-12,12,21.2,11.8,55.0,0.0,0.0,220.0,7.6,18.0,1016.6,,4.0
2023-10-12,13,21.7,12.0,54.0,0.0,0.0,220.0,9.0,18.0,1016.3,,4.0
2023-10-12,14,21.1,13.3,61.0,0.0,0.0,20.0,3.6,11.0,1015.9,,4.0
2023-10-12,15,22.3,11.1,49.0,0.0,0.0,130.0,5.4,13.0,1015.1,,4.0
2023-10-12,16,22.1,10.9,49.0,0.0,0.0,180.0,4.3,11.0,1015.0,,4.0
2023-10-12,17,21.9,9.4,45.0,0.0,0.0,240.0,10.1,28.0,1015.5,,4.0
2023-10-12,18,21.5,9.1,45.0,0.0,0.0,210.0,7.6,16.0,1016.0,,4.0
2023-10-12,19,20.5,8.8,47.0,0.0,0.0,220.0,7.9,18.0,1016.6,,4.0
2023-10-12,20,18.6,9.1,54.0,0.0,0.0,240.0,10.8,18.0,1017.0,,4.0
2023-10-12,21,19.2,8.5,50.0,0.0,0.0,240.0,7.9,17.0,1017.0,,4.0
2023-10-12,22,20.1,8.1,46.0,0.0,0.0,40.0,3.2,8.0,1016.8,,4.0
2023-10-12,23,18.6,8.0,50.0,0.0,0.0,20.0,3.2,8.0,1017.1,,4.0
2023-10-13,0,18.4,8.1,51.0,0.0,0.0,220.0,3.2,5.0,1017.3,,4.0
2023-10-13,1,15.5,7.3,58.0,0.0,0.0,220.0,5.8,13.0,1017.5,,4.0
2023-10-13,2,13.7,7.9,68.0,0.0,0.0,220.0,5.4,10.0,1017.5,,4.0
2023-10-13,3,15.5,8.2,62.0,0.0,0.0,220.0,4.7,8.0,1016.7,,3.0
2023-10-13,4,12.6,7.9,73.0,0.0,0.0,240.0,5.8,11.0,1016.8,,3.0
2023-10-13,5,12.7,8.2,74.0,0.0,0.0,60.0,2.2,5.0,1016.5,,4.0
2023-10-13,6,11.7,8.9,83.0,0.0,0.0,70.0,2.9,5.0,1016.5,,3.0
2023-10-13,7,13.3,10.3,82.0,0.0,0.0,70.0,1.8,4.0,1016.3,,4.0
2023-10-13,8,17.1,10.7,66.0,0.0,0.0,100.0,2.9,5.0,1015.8,,1.0
2023-10-13,9,20.7,9.9,50.0,0.0,0.0,110.0,3.6,8.0,1014.9,,1.0
2023-10-13,10,24.4,7.9,35.0,0.0,0.0,160.0,5.0,11.0,1013.9,,2.0
2023-10-13,11,26.3,6.3,28.0,0.0,0.0,210.0,10.8,33.0,1013.0,,4.0
2023-10-13,12,26.8,6.8,28.0,0.0,0.0,210.0,13.7,27.0,1012.1,,2.0
2023-10-13,13,27.4,7.3,28.0,0.0,0.0,220.0,14.0,32.0,1011.1,,1.0
2023-10-13,14,28.0,5.6,24.0,0.0,0.0,220.0,17.6,35.0,1010.3,,2.0
2023-10-13,15,27.3,4.4,23.0,0.0,0.0,220.0,20.2,40.0,1010.0,,1.0
2023-10-13,16,26.1,4.5,25.0,0.0,0.0,220.0,15.8,33.0,1009.8,,1.0
2023-10-13,17,23.7,5.1,30.0,0.0,0.0,210.0,7.6,18.0,1009.7,,1.0
2023-10-13,18,21.4,6.1,37.0,0.0,0.0,170.0,5.8,16.0,1010.2,,1.0
2023-10-13,19,18.9,8.2,50.0,0.0,0.0,170.0,7.6,13.0,1009.9,,1.0
2023-10-13,20,21.1,5.8,37.0,0.0,0.0,170.0,7.2,13.0,1009.5,,4.0
2023-10-13,21,20.9,5.3,36.0,0.0,0.0,180.0,8.6,19.0,1009.4,,4.0
2023-10-13,22,20.1,5.0,37.0,0.0,0.0,190.0,6.8,17.0,1009.4,,4.0
2023-10-13,23,21.2,5.1,35.0,0.0,0.0,210.0,11.2,27.0,1009.5,,4.0
2023-10-14,0,21.2,6.7,39.0,0.0,0.0,210.0,11.5,28.0,1009.6,,4.0
2023-10-14,1,20.9,11.2,54.0,0.0,0.0,220.0,16.2,41.0,1009.1,,8.0
2023-10-14,2,19.3,12.8,66.0,0.0,0.0,210.0,16.9,49.0,1009.4,,8.0
2023-10-14,3,19.8,12.8,64.0,0.0,0.0,210.0,16.9,40.0,1008.8,,4.0
2023-10-14,4,19.4,12.9,66.0,0.0,0.0,200.0,15.8,33.0,1008.4,,4.0
2023-10-14,5,18.9,12.6,67.0,0.0,0.0,200.0,16.9,50.0,1009.2,,4.0
2023-10-14,6,18.2,13.1,72.0,0.0,0.0,210.0,14.4,41.0,1009.7,,4.0
2023-10-14,7,18.4,13.3,72.0,0.0,0.0,220.0,13.0,28.0,1010.6,,4.0
2023-10-14,8,19.7,13.2,66.0,0.0,0.0,220.0,12.2,26.0,1010.8,,8.0
2023-10-14,9,17.1,13.6,80.0,0.2,0.0,220.0,17.3,35.0,1011.7,,8.0
2023-10-14,10,14.0,12.6,91.0,0.8,0.0,250.0,22.7,52.0,1012.9,,8.0
2023-10-14,11,14.8,12.8,88.0,3.3,0.0,280.0,22.3,35.0,1012.8,,8.0
2023-10-14,12,14.0,12.0,88.0,3.0,0.0,280.0,17.6,28.0,1013.0,,8.0
2023-10-14,13,13.9,12.6,92.0,1.2,0.0,270.0,15.5,25.0,1013.6,,8.0
2023-10-14,14,13.2,10.9,86.0,1.0,0.0,270.0,18.0,38.0,1014.1,,8.0
2023-10-14,15,11.7,8.2,79.0,0.0,0.0,240.0,20.5,34.0,1015.0,,8.0
2023-10-14,16,12.3,7.2,71.0,0.0,0.0,240.0,19.8,35.0,1016.3,,4.0
2023-10-14,17,10.6,6.4,75.0,0.0,0.0,240.0,21.2,40.0,1017.7,,1.0
2023-10-14,18,10.4,5.8,73.0,0.0,0.0,240.0,17.3,31.0,1018.8,,4.0
2023-10-14,19,9.9,5.1,72.0,0.0,0.0,220.0,14.0,28.0,1019.5,,2.0
2023-10-14,20,9.3,5.5,77.0,0.0,0.0,220.0,10.1,20.0,1019.9,,4.0
2023-10-14,21,8.9,5.3,78.0,0.0,0.0,220.0,7.9,17.0,1020.3,,1.0
2023-10-14,22,8.0,5.5,84.0,0.0,0.0,230.0,10.4,17.0,1020.5,,1.0
2023-10-14,23,6.7,4.7,87.0,0.0,0.0,230.0,9.0,17.0,1020.5,,1.0
2023-10-15,0,5.2,3.7,90.0,0.0,0.0,250.0,9.0,13.0,1020.8,,1.0
2023-10-15,1,5.5,4.0,90.0,0.0,0.0,240.0,7.6,11.0,1020.6,,4.0
2023-10-15,2,6.8,5.1,89.0,0.0,0.0,260.0,5.8,9.0,1020.2,,4.0
2023-10-15,3,7.1,5.6,90.0,0.0,0.0,250.0,6.5,11.0,1019.8,,8.0
2023-10-15,4,7.2,6.0,92.0,0.0,0.0,120.0,2.5,8.0,1019.8,,8.0
2023-10-15,5,7.5,5.6,88.0,0.0,0.0,230.0,4.7,11.0,1019.8,,4.0
2023-10-15,6,7.3,6.1,92.0,0.5,0.0,240.0,9.0,17.0,1020.1,,8.0
2023-10-15,7,7.7,6.3,91.0,0.0,0.0,240.0,6.8,15.0,1020.6,,4.0
2023-10-15,8,7.7,6.5,92.0,0.0,0.0,230.0,6.5,14.0,1021.1,,2.0
2023-10-15,9,9.4,4.4,71.0,0.0,0.0,250.0,10.8,30.0,1020.8,,4.0
2023-10-15,10,8.9,4.9,76.0,0.1,0.0,280.0,24.1,41.0,1021.2,,7.0
2023-10-15,11,11.3,2.1,53.0,0.0,0.0,280.0,25.9,41.0,1020.4,,8.0
2023-10-15,12,9.5,2.3,61.0,0.0,0.0,290.0,28.8,49.0,1021.1,,8.0
2023-10-15,13,11.0,2.6,56.0,0.0,0.0,260.0,22.3,38.0,1020.9,,2.0
2023-10-15,14,11.4,1.1,49.0,0.0,0.0,270.0,22.7,39.0,1021.0,,8.0
2023-10-15,15,11.2,0.0,46.0,0.0,0.0,260.0,28.1,42.0,1021.6,,1.0
2023-10-15,16,9.8,0.1,51.0,0.0,0.0,290.0,20.5,33.0,1022.2,,1.0
2023-10-15,17,8.5,-0.3,54.0,0.0,0.0,280.0,15.1,25.0,1023.2,,1.0
2023-10-15,18,7.5,0.7,62.0,0.0,0.0,280.0,11.9,18.0,1023.9,,1.0
2023-10-15,19,5.8,0.9,71.0,0.0,0.0,260.0,8.3,13.0,1024.5,,1.0
2023-10-15,20,4.7,0.8,76.0,0.0,0.0,260.0,3.6,9.0,1025.1,,1.0
2023-10-15,21,3.3,1.0,85.0,0.0,0.0,280.0,3.2,8.0,1025.7,,1.0
2023-10-15,22,2.6,0.7,87.0,0.0,0.0,300.0,7.9,15.0,1025.5,,1.0
2023-10-15,23,2.1,0.3,88.0,0.0,0.0,190.0,2.9,8.0,1025.5,,1.0
2023-10-16,0,2.0,0.2,88.0,0.0,0.0,200.0,3.2,8.0,1025.5,,1.0
2023-10-16,1,1.1,0.1,93.0,0.0,0.0,280.0,5.4,11.0,1025.2,,1.0
2023-10-16,2,0.8,0.5,98.0,0.0,0.0,70.0,2.5,4.0,1024.8,,4.0
2023-10-16,3,1.2,0.3,94.0,0.0,0.0,310.0,3.6,5.0,1024.5,,4.0
2023-10-16,4,-0.2,-0.6,97.0,0.0,0.0,40.0,2.2,5.0,1024.5,,4.0
2023-10-16,5,0.5,-0.2,95.0,0.0,0.0,330.0,2.9,5.0,1024.0,,5.0
2023-10-16,6,0.0,-0.4,97.0,0.0,0.0,240.0,2.9,5.0,1024.0,,4.0
2023-10-16,7,1.3,0.0,91.0,0.0,0.0,40.0,2.2,5.0,1023.8,,4.0
2023-10-16,8,2.4,0.6,88.0,0.0,0.0,70.0,2.9,5.0,1023.7,,4.0
2023-10-16,9,5.4,2.2,80.0,0.0,0.0,70.0,4.0,12.0,1023.3,,4.0
2023-10-16,10,7.7,2.8,71.0,0.0,0.0,60.0,7.6,15.0,1022.5,,4.0
2023-10-16,11,9.6,2.2,60.0,0.0,0.0,50.0,10.8,20.0,1021.8,,2.0
2023-10-16,12,10.4,1.7,55.0,0.0,0.0,70.0,11.2,22.0,1020.7,,4.0
2023-10-16,13,10.9,1.2,51.0,0.0,0.0,70.0,11.9,22.0,1019.8,,4.0
2023-10-16,14,11.4,-0.4,44.0,0.0,0.0,60.0,14.8,26.0,1019.3,,4.0
2023-10-16,15,11.3,-0.5,44.0,0.0,0.0,60.0,15.1,27.0,1018.9,,3.0
2023-10-16,16,10.1,1.5,55.0,0.0,0.0,50.0,13.3,23.0,1019.2,,4.0
2023-10-16,17,7.6,1.7,66.0,0.0,0.0,40.0,16.2,22.0,1019.8,,4.0
2023-10-16,18,6.5,2.2,74.0,0.0,0.0,60.0,11.2,21.0,1020.3,,4.0
2023-10-16,19,5.8,2.1,77.0,0.0,0.0,80.0,7.2,11.0,1020.6,,4.0
2023-10-16,20,5.2,1.5,77.0,0.0,0.0,50.0,5.8,8.0,1020.7,,4.0
2023-10-16,21,5.3,2.0,79.0,0.0,0.0,60.0,8.3,13.0,1020.9,,4.0
2023-10-16,22,3.4,1.1,85.0,0.0,0.0,100.0,4.0,8.0,1020.9,,4.0
2023-10-16,23,3.3,1.5,88.0,0.0,0.0,90.0,3.6,8.0,1020.3,,4.0
2023-10-17,0,2.6,0.0,83.0,0.0,0.0,40.0,5.4,13.0,1020.7,,4.0
2023-10-17,1,2.0,-0.1,86.0,0.0,0.0,140.0,2.9,5.0,1019.9,,2.0
2023-10-17,2,1.3,-0.5,88.0,0.0,0.0,320.0,2.9,5.0,1019.6,,3.0
2023-10-17,3,1.6,-0.3,87.0,0.0,0.0,350.0,3.6,8.0,1019.8,,4.0
2023-10-17,4,1.5,-0.1,89.0,0.0,0.0,80.0,2.9,5.0,1019.6,,4.0
2023-10-17,5,1.6,0.1,90.0,0.0,0.0,30.0,1.8,5.0,1019.1,,4.0
2023-10-17,6,2.1,0.2,87.0,0.0,0.0,320.0,2.9,5.0,1019.0,,4.0
2023-10-17,7,3.2,0.8,84.0,0.0,0.0,290.0,2.9,4.0,1019.2,,4.0
2023-10-17,8,4.0,1.2,82.0,0.0,0.0,140.0,2.5,8.0,1018.9,,4.0
2023-10-17,9,5.4,2.2,80.0,0.0,0.0,90.0,4.0,8.0,1018.5,,4.0
2023-10-17,10,7.1,3.2,76.0,0.0,0.0,60.0,5.0,9.0,1018.2,,4.0
2023-10-17,11,8.4,3.2,70.0,0.0,0.0,60.0,5.8,11.0,1017.5,,4.0
2023-10-17,12,9.6,4.0,68.0,0.0,0.0,50.0,9.0,17.0,1017.0,,4.0
2023-10-17,13,10.2,4.3,67.0,0.0,0.0,70.0,9.0,15.0,1016.4,,4.0
2023-10-17,14,10.6,5.1,69.0,0.0,0.0,70.0,9.0,15.0,1015.9,,4.0
2023-10-17,15,10.6,4.7,67.0,0.0,0.0,60.0,10.1,15.0,1015.5,,4.0
2023-10-17,16,10.1,4.9,70.0,0.0,0.0,50.0,10.8,18.0,1015.6,,4.0
2023-10-17,17,7.5,4.1,79.0,0.0,0.0,60.0,11.2,18.0,1016.2,,4.0
2023-10-17,18,6.5,4.0,84.0,0.0,0.0,50.0,11.5,18.0,1016.3,,4.0
2023-10-17,19,5.7,4.0,89.0,0.0,0.0,60.0,9.4,15.0,1016.2,,4.0
2023-10-17,20,4.8,3.8,93.0,0.0,0.0,70.0,9.4,15.0,1016.3,,4.0
2023-10-17,21,4.7,3.7,93.0,0.0,0.0,80.0,5.4,9.0,1015.8,,5.0
2023-10-17,22,4.3,3.9,97.0,0.0,0.0,70.0,3.6,8.0,1015.6,,4.0
2023-10-17,23,3.3,2.6,95.0,0.0,0.0,190.0,1.1,4.0,1015.4,,4.0
2023-10-18,0,3.2,2.5,95.0,0.0,0.0,310.0,1.8,4.0,1015.2,,4.0
2023-10-18,1,2.7,2.0,95.0,0.0,0.0,300.0,5.0,8.0,1014.8,,4.0
2023-10-18,2,2.2,0.9,91.0,0.0,0.0,280.0,4.0,7.0,1014.0,,4.0
2023-10-18,3,2.2,1.3,94.0,0.0,0.0,280.0,5.0,8.0,1013.7,,4.0
2023-10-18,4,2.3,1.0,91.0,0.0,0.0,280.0,3.2,5.0,1013.4,,4.0
2023-10-18,5,3.4,2.5,94.0,0.0,0.0,30.0,2.2,5.0,1012.4,,4.0
2023-10-18,6,2.9,2.0,94.0,0.0,0.0,300.0,2.5,5.0,1012.2,,4.0
2023-10-18,7,4.3,3.1,92.0,0.0,0.0,360.0,2.5,5.0,1011.5,,4.0
2023-10-18,8,5.2,3.4,88.0,0.0,0.0,70.0,4.0,13.0,1010.6,,4.0
2023-10-18,9,7.6,4.0,78.0,0.0,0.0,90.0,5.4,15.0,1010.3,,4.0
2023-10-18,10,9.4,5.0,74.0,0.0,0.0,70.0,5.4,15.0,1009.1,,4.0
2023-10-18,11,11.5,4.9,64.0,0.0,0.0,70.0,7.9,13.0,1008.1,,4.0
2023-10-18,12,13.4,5.5,59.0,0.0,0.0,60.0,6.8,17.0,1006.5,,4.0
2023-10-18,13,13.3,5.2,58.0,0.0,0.0,80.0,9.0,18.0,1005.9,,4.0
2023-10-18,14,12.8,6.4,65.0,0.0,0.0,90.0,7.6,15.0,1005.2,,8.0
2023-10-18,15,11.4,7.9,79.0,0.2,0.0,110.0,6.5,14.0,1005.2,,8.0
2023-10-18,16,10.4,9.5,94.0,3.1,0.0,120.0,4.0,13.0,1005.1,,8.0
2023-10-18,17,9.3,8.7,96.0,1.8,0.0,80.0,7.2,13.0,1004.4,,7.0
2023-10-18,18,8.6,8.3,98.0,0.6,0.0,70.0,8.6,15.0,1004.3,,8.0
2023-10-18,19,8.7,8.4,98.0,0.3,0.0,90.0,5.0,11.0,1003.7,,8.0
2023-10-18,20,9.0,8.7,98.0,0.4,0.0,120.0,2.9,5.0,1003.1,,8.0
2023-10-18,21,9.4,9.3,99.0,0.0,0.0,300.0,2.9,8.0,1002.8,,8.0
2023-10-18,22,9.4,9.1,98.0,0.0,0.0,60.0,4.0,8.0,1002.2,,8.0
2023-10-18,23,9.2,9.1,99.0,0.0,0.0,80.0,4.0,8.0,1001.8,,8.0
2023-10-19,0,9.7,9.6,99.0,0.1,0.0,110.0,4.3,9.0,1001.2,,8.0
2023-10-19,1,11.0,10.5,97.0,0.9,0.0,120.0,5.4,9.0,1000.4,,8.0
2023-10-19,2,10.5,10.5,100.0,1.9,0.0,70.0,5.4,9.0,999.5,,8.0
2023-10-19,3,10.4,10.4,100.0,0.0,0.0,360.0,3.6,8.0,999.2,,4.0
2023-10-19,4,9.6,9.6,100.0,0.0,0.0,90.0,3.6,8.0,998.8,,5.0
2023-10-19,5,10.7,10.2,97.0,0.0,0.0,80.0,4.0,9.0,998.1,,5.0
2023-10-19,6,10.9,10.6,98.0,0.0,0.0,100.0,3.2,8.0,997.8,,4.0
2023-10-19,7,9.9,9.7,99.0,0.0,0.0,40.0,5.0,9.0,998.2,,8.0
2023-10-19,8,10.5,10.5,100.0,0.0,0.0,90.0,3.6,8.0,997.9,,4.0
2023-10-19,9,12.8,11.4,91.0,0.0,0.0,90.0,2.9,8.0,997.2,,4.0
2023-10-19,10,13.7,12.6,93.0,0.0,0.0,80.0,4.7,8.0,996.8,,4.0
2023-10-19,11,14.6,13.1,91.0,0.0,0.0,80.0,3.2,8.0,996.5,,8.0
2023-10-19,12,15.8,14.5,92.0,0.9,0.0,120.0,1.8,4.0,996.0,,8.0
2023-10-19,13,14.5,14.3,99.0,0.9,0.0,70.0,7.9,17.0,995.5,,8.0
2023-10-19,14,14.6,14.3,98.0,0.2,0.0,100.0,4.3,11.0,995.0,,8.0
2023-10-19,15,14.4,14.2,99.0,0.3,0.0,70.0,4.7,8.0,994.3,,8.0
2023-10-19,16,14.4,14.2,99.0,0.1,0.0,80.0,5.4,10.0,993.2,,8.0
2023-10-19,17,14.6,14.1,97.0,0.0,0.0,120.0,2.5,8.0,993.5,,8.0
2023-10-19,18,13.9,13.9,100.0,0.1,0.0,80.0,3.2,8.0,993.2,,8.0
2023-10-19,19,12.9,12.9,100.0,0.0,0.0,40.0,3.2,8.0,993.0,,5.0
2023-10-19,20,13.2,13.2,100.0,0.0,0.0,60.0,5.0,9.0,992.7,,8.0
2023-10-19,21,12.4,12.2,99.0,0.0,0.0,60.0,4.7,9.0,991.6,,8.0
2023-10-19,22,12.2,12.2,100.0,0.0,0.0,70.0,6.1,11.0,990.4,,4.0
2023-10-19,23,12.2,12.0,99.0,0.0,0.0,90.0,4.7,8.0,989.5,,8.0
2023-10-20,0,12.3,12.0,98.0,0.2,0.0,110.0,2.5,5.0,988.7,,8.0
2023-10-20,1,12.4,12.2,99.0,0.0,0.0,210.0,2.5,5.0,988.0,,8.0
2023-10-20,2,12.4,12.2,99.0,0.2,0.0,330.0,3.2,8.0,986.6,,8.0
2023-10-20,3,12.5,11.9,96.0,0.1,0.0,30.0,2.2,5.0,985.3,,8.0
2023-10-20,4,12.4,11.8,96.0,2.0,0.0,10.0,4.3,13.0,984.1,,8.0
2023-10-20,5,12.4,11.3,93.0,0.2,0.0,60.0,10.1,18.0,982.4,,7.0
2023-10-20,6,12.3,11.2,93.0,0.0,0.0,50.0,10.1,26.0,980.2,,8.0
2023-10-20,7,12.5,10.9,90.0,0.0,0.0,50.0,14.4,27.0,978.7,,8.0
2023-10-20,8,13.4,11.1,86.0,0.0,0.0,50.0,12.2,25.0,978.2,,4.0
2023-10-20,9,14.4,11.5,83.0,0.0,0.0,90.0,6.1,25.0,979.6,,4.0
2023-10-20,10,15.0,12.3,84.0,0.0,0.0,190.0,8.3,22.0,980.7,,4.0
2023-10-20,11,15.7,12.6,82.0,0.0,0.0,170.0,9.4,22.0,981.4,,8.0
2023-10-20,12,16.4,11.5,73.0,0.0,0.0,200.0,15.8,44.0,982.1,,8.0
2023-10-20,13,17.3,11.3,68.0,0.0,0.0,210.0,14.8,38.0,982.6,,4.0
2023-10-20,14,16.4,9.6,64.0,0.0,0.0,210.0,20.5,45.0,983.5,,4.0
2023-10-20,15,13.9,10.7,81.0,0.8,0.0,210.0,13.7,35.0,985.5,,8.0
2023-10-20,16,13.6,12.0,90.0,0.3,0.0,160.0,6.1,14.0,986.0,,8.0
2023-10-20,17,13.3,11.2,87.0,0.1,0.0,170.0,5.4,11.0,987.0,,8.0
2023-10-20,18,12.4,11.3,93.0,0.0,0.0,90.0,6.8,13.0,988.0,,4.0
2023-10-20,19,11.6,10.8,95.0,0.0,0.0,60.0,5.8,13.0,987.8,,4.0
2023-10-20,20,11.5,10.7,95.0,0.0,0.0,90.0,6.1,17.0,988.4,,4.0
2023-10-20,21,12.2,10.3,88.0,0.0,0.0,130.0,4.3,9.0,988.9,,4.0
2023-10-20,22,10.6,10.0,96.0,0.0,0.0,80.0,3.2,5.0,989.1,,8.0
2023-10-20,23,9.7,9.7,100.0,0.0,0.0,90.0,4.3,9.0,989.5,,4.0
2023-10-21,0,12.0,9.2,83.0,0.0,0.0,190.0,6.5,18.0,990.5,,4.0
2023-10-21,1,12.5,9.1,80.0,0.0,0.0,180.0,7.6,15.0,991.4,,3.0
2023-10-21,2,12.9,9.5,80.0,0.0,0.0,180.0,10.1,33.0,992.2,,2.0
2023-10-21,3,13.0,9.3,78.0,0.0,0.0,190.0,10.1,25.0,993.5,,3.0
2023-10-21,4,12.7,9.0,78.0,0.0,0.0,200.0,9.0,18.0,994.3,,4.0
2023-10-21,5,12.7,9.2,79.0,0.0,0.0,210.0,7.9,22.0,995.4,,4.0
2023-10-21,6,12.2,9.0,81.0,0.0,0.0,160.0,5.4,15.0,996.5,,4.0
2023-10-21,7,12.7,9.3,80.0,0.0,0.0,60.0,5.8,9.0,997.8,,4.0
2023-10-21,8,14.5,9.3,71.0,0.0,0.0,200.0,10.4,29.0,998.6,,1.0
2023-10-21,9,15.4,8.9,65.0,0.0,0.0,210.0,12.6,32.0,999.5,,3.0
2023-10-21,10,15.5,8.2,62.0,0.0,0.0,210.0,14.4,29.0,1000.2,,4.0
2023-10-21,11,16.1,8.1,59.0,0.0,0.0,200.0,13.0,28.0,1000.3,,4.0
2023-10-21,12,16.1,7.3,56.0,0.0,0.0,190.0,14.0,31.0,1000.6,,4.0
2023-10-21,13,15.8,7.6,58.0,0.0,0.0,190.0,13.3,30.0,1001.0,,4.0
2023-10-21,14,16.4,7.1,54.0,0.0,0.0,190.0,9.4,21.0,1000.8,,4.0
2023-10-21,15,16.1,7.6,57.0,0.0,0.0,190.0,9.0,27.0,1001.4,,4.0
2023-10-21,16,15.2,8.2,63.0,0.0,0.0,160.0,5.8,15.0,1001.8,,4.0
2023-10-21,17,13.0,8.7,75.0,0.0,0.0,140.0,4.0,5.0,1002.8,,4.0
2023-10-21,18,12.4,9.9,85.0,0.0,0.0,150.0,5.8,11.0,1003.8,,4.0
2023-10-21,19,12.6,10.0,84.0,0.0,0.0,160.0,6.1,13.0,1004.7,,4.0
2023-10-21,20,12.4,9.6,83.0,0.0,0.0,160.0,6.8,16.0,1005.2,,4.0
2023-10-21,21,11.9,9.3,84.0,0.0,0.0,170.0,4.3,15.0,1005.8,,4.0
2023-10-21,22,10.6,9.0,90.0,0.0,0.0,160.0,4.3,9.0,1006.3,,2.0
2023-10-21,23,9.7,8.3,91.0,0.0,0.0,180.0,6.8,13.0,1006.7,,3.0
2023-10-22,0,9.6,8.0,90.0,0.0,0.0,190.0,2.9,5.0,1007.1,,3.0
2023-10-22,1,6.9,5.0,88.0,0.0,0.0,230.0,5.0,11.0,1008.1,,3.0
2023-10-22,2,7.8,7.4,97.0,0.0,0.0,250.0,4.7,8.0,1008.1,,1.0
2023-10-22,3,7.8,6.1,89.0,0.0,0.0,260.0,5.4,9.0,1008.7,,1.0
2023-10-22,4,5.4,4.5,94.0,0.0,0.0,230.0,6.8,11.0,1009.7,,1.0
